GEOID,UNDER18,AGE18_64,OVER64
33013400003093,0,0,0
33013400003094,10,14,7
33013400003095,0,1,1
33013400003096,0,0,0
33013400003097,1,6,0
33013400003098,0,0,0
33013400003099,0,0,0
33013400003100,0,1,0
33013400003101,0,0,0
33013400003102,0,0,0
33013400003103,0,0,0
33013400003104,8,19,5
33013400003105,4,15,6
33013400003106,0,7,2
33013400003107,0,6,2
33013400003108,15,39,0
33013400003109,0,0,1
33013400003110,0,2,0
33013400003111,0,2,0
33013400003112,0,2,0
33013400003113,0,0,0
33013400003114,0,1,0
33013400003115,0,0,0
33013400003116,0,0,0
33013400003117,0,0,0
33013400003118,0,0,0
33013400003119,2,2,0
33013400003120,6,17,1
33013400003121,0,0,0
33013405001000,10,29,7
33013405001001,0,0,0
33013405001002,7,18,4
33013405001003,0,0,0
33013405001004,1,11,15
33013405001005,3,24,1
33013405001006,0,0,0
33013405001007,2,3,3
33013405001008,12,36,11
33013405001009,0,0,0
33013405001010,0,0,0
33013405001011,0,0,0
33013405001012,27,53,16
33013405001013,5,14,12
33013405001014,5,6,8
33013405001015,0,2,0
33013405001016,0,1,0
33013405001017,1,3,7
33013405001018,1,6,0
33013405001019,0,2,0
33013405001020,0,1,1
33013405001021,0,0,0
33013405001022,0,1,1
33013405001023,0,0,0
33013405001024,3,4,0
33013405001025,16,23,3
33013405001026,0,0,0
33013405001027,0,2,0
33013405001028,3,7,0
33013405001029,0,4,0
33013405001030,6,4,0
33013405001031,0,0,0
33013405001032,0,0,0
33013405001033,0,0,0
33013405001034,0,0,0
33013405001035,35,116,16
33013405001036,0,0,0
33013405001037,0,13,2
33013405001038,4,20,1
33013405001039,4,7,2
33013405001040,0,0,0
33013405001041,0,0,0
33013405001042,0,0,0
33013405001043,0,0,0
33013405001044,0,0,0
33013405001045,0,0,0
33013405001046,0,0,0
33013405001047,0,5,0
33013405001048,0,3,0
33013405001049,2,2,0
33013405001050,0,0,0
33013405001051,0,0,0
33013405001052,0,0,0
33013405001053,0,3,0
33013405001054,0,0,0
33013405001055,0,0,1
33013405001056,8,12,5
33013405001057,2,6,1
33013405001058,7,21,1
33013405001059,0,0,0
33013405001060,0,1,2
33013405001061,0,0,0
33013405001062,0,2,1
33013405001063,0,0,0
33013405001064,9,28,4
33013405001065,7,11,0
33013405001066,4,12,1
33013405001067,0,0,0
33013405001068,2,18,1
33013405001069,2,11,5
33013405001070,0,0,2
33013405001071,0,2,0
33013405001072,0,5,1
33013405001073,0,0,0
33013405001074,0,2,2
33013405001075,2,11,10
33013405001076,0,0,0
33013405001077,1,2,2
33013405001078,4,23,11
33013405001079,0,10,4
33013405001080,3,3,2
33013405001081,0,1,3
33013405001082,3,8,3
33013405001083,1,8,0
33013405001084,0,0,0
33013405001085,0,0,0
33013405001086,2,4,2
33013405001087,0,0,0
33013405001088,0,0,0
33013405001089,7,19,3
33013405001090,0,0,0
33013405001091,0,0,0
33013405001092,4,2,0
33013405001093,0,0,0
33013405001094,0,8,8
33013405001095,0,0,0
33013405001096,0,8,1
33013405001097,3,19,0
33013405001098,15,21,3
33013405001099,2,11,2
33013405001100,7,17,1
33013405001101,0,0,0
33013405001102,1,11,5
33013405001103,2,9,2
33013405001104,0,0,0
33013405001105,0,0,0
33013405001106,3,5,0
33013405001107,3,3,0
33013405001108,2,6,5
33013405001109,0,0,0
33013405001110,0,0,0
33013405001111,3,6,0
33013405001112,0,0,0
33013405001113,0,0,0
33013405001114,0,3,0
33013405001115,0,0,0
33013405001116,0,0,0
33013405001117,0,0,0
33013405002000,13,31,6
33013405002001,0,0,0
33013405002002,0,0,0
33013405002003,0,0,0
33013405002004,8,23,3
33013405002005,0,10,6
33013405002006,0,0,8
33013405002007,8,27,1
33013405002008,0,0,0
33013405002009,2,2,0
33013405002010,26,53,8
33013405002011,2,11,1
33013405002012,14,40,4
33013405002013,10,21,3
33013405002014,5,7,0
33013405002015,7,13,5
33013405002016,0,0,1
33013405002017,0,0,0
33013405002018,1,6,0
33013405002019,4,8,1
33013405002020,1,19,12
33013405002021,1,4,4
33013405002022,0,0,0
33013405002023,9,24,3
33013405002024,0,3,4
33013405002025,4,8,3
33013405002026,6,13,1
33013405002027,8,7,1
33013405002028,8,13,4
33013405002029,0,8,7
33013405002030,0,1,0
33013405002031,0,0,0
33013405002032,0,0,0
33013405002033,1,2,3
33013405002034,0,0,0
33013405002035,0,0,0
33013405002036,0,2,1
33013405002037,0,0,0
33013405002038,0,1,0
33013405002039,0,0,0
33013405002040,6,17,3
33013405002041,0,2,0
33013405002042,0,0,0
33013405002043,1,13,4
33013405002044,18,83,19
33013405002045,0,0,0
33013405002046,24,59,22
33013405002047,0,0,0
33013405002048,0,4,2
33013405002049,32,85,17
33013405002050,0,3,2
33013405002051,0,0,1
33013405002052,0,2,0
33013405002053,0,0,0
33013405002054,0,0,0
33013405002055,21,68,7
33013405002056,0,0,0
33013405002057,7,8,5
33013405002058,4,10,0
33013405002059,4,4,1
33013405002060,0,0,0
33013405002061,2,8,3
33013405002062,0,0,0
33013405002063,2,4,9
33013405002064,0,0,0
33013405002065,17,32,3
33013405002066,22,60,9
33013405002067,0,2,1
33013405002068,5,9,1
33013405002069,0,0,0
33013405002070,4,6,0
33013405002071,6,22,3
33013405002072,0,0,0
33013405002073,0,0,0
33013405002074,8,27,2
33013405002075,0,0,0
33013405002076,0,0,0
33013405002077,0,0,0
33013405002078,0,0,0
33013405002079,0,0,0
33013405002080,3,7,5
33013405002081,0,1,3
33013405002082,2,22,5
33013405002083,0,0,1
33013405002084,0,0,0
33013405002085,0,0,0
33013405002086,29,57,12
33013405002087,6,10,0
33013405002088,0,0,0
33013405002089,0,0,0
33013405002090,0,0,0
33013405002091,0,3,3
33013405002092,0,0,0
33013405002093,0,2,0
33013405002094,0,0,0
33013405002095,0,0,0
33013405003000,2,13,5
33013405003001,10,30,12
33013405003002,12,41,5
33013405003003,1,10,1
33013405003004,0,3,1
33013405003005,0,1,0
33013405003006,0,0,0
33013405003007,0,0,0
33013405003008,0,0,0
33013405003009,12,34,3
33013405003010,0,0,0
33013405003011,0,0,2
33013405003012,11,22,6
33013405003013,0,0,0
33013405003014,0,0,0
33013405003015,3,7,0
33013405003016,20,60,8
33013405003017,1,2,0
33013405003018,3,9,7
33013405003019,0,5,0
33013405003020,0,2,0
33013405003021,2,14,1
33013405003022,0,0,0
33013405003023,0,0,0
33013405003024,0,0,0
33013405003025,8,18,0
33013405003026,2,7,7
33013405003027,10,42,6
33013405003028,0,2,0
33013405003029,1,2,0
33013405003030,0,0,0
33013405003031,0,0,2
33013405003032,10,24,1
33013405003033,21,66,7
33013405003034,0,0,0
33013405003035,0,0,0
33013405003036,0,0,0
33013405003037,1,8,0
33013405003038,14,26,5
33013405003039,0,0,0
33013405003040,6,23,5
33013405003041,0,3,0
33013405003042,0,0,0
33013405003043,0,0,2
33013405003044,0,2,0
33013405003045,0,0,0
33013405003046,5,25,2
33013405003047,6,15,6
33013405003048,0,0,0
33013405003049,1,2,0
33013405003050,15,44,1
33013405003051,0,0,0
33013405003052,0,2,1
33013405003053,4,5,3
33013405003054,0,1,1
33013405003055,0,0,0
33013405003056,7,13,0
33013405003057,3,9,5
33013405003058,2,20,10
33013405003059,0,8,6
33013405003060,0,1,0
33013405003061,5,7,2
33013405003062,1,11,2
33013405003063,0,1,3
33013405003064,0,0,0
33013405003065,0,0,0
33013405003066,0,0,0
33013405003067,0,0,0
33013405003068,0,5,0
33013405003069,4,8,3
33013405003070,0,7,2
33013405003071,0,0,0
33013405003072,6,22,7
33013405003073,0,2,1
33013405003074,0,0,0
33013405003075,0,0,0
33013405003076,0,6,1
33013405003077,0,0,0
33013405003078,5,14,0
33013405003079,3,13,1
33013405003080,0,0,0
33013405003081,6,21,4
33013405003082,0,0,0
33013405003083,2,2,0
33013405003084,0,5,1
33013405003085,19,32,9
33013405003086,12,35,3
33013405003087,8,20,10
33013405003088,0,0,0
33013405003089,0,1,1
33013405003090,0,0,0
33013405003091,0,0,0
33013405003092,0,0,0
33013405003093,0,3,0
33013405003094,0,0,0
33013405003095,0,3,3
33013405003096,4,1,0
33013405003097,10,25,10
33013405003098,0,0,0
33013405003099,0,0,0
33013405003100,6,17,3
33013405003101,13,36,2
33013405003102,0,0,0
33013405003103,0,0,0
33013405003104,1,2,2
33013405003105,0,0,1
33013405003106,0,0,0
33013405003107,0,0,0
33013405003108,0,6,0
33013405003109,0,0,0
33013405003110,0,0,0
33013405003111,0,0,0
33013405003112,0,1,1
33013405003113,0,3,1
33013405003114,2,8,1
33013405003115,4,6,1
33013405003116,0,2,0
33013405003117,3,6,1
33013405003118,2,7,0
33013405003119,0,9,2
33013405003120,7,15,2
33013405003121,4,5,1
33013405003122,4,12,5
33013405003123,0,2,1
33013405003124,0,2,0
33013405003125,0,11,1
33013405003126,3,20,1
33013405003127,0,3,0
33013405003128,0,0,0
33013405003129,2,4,0
33013405003130,0,3,2
33013405003131,3,12,1
33013405003132,0,3,0
33013405003133,1,9,3
33013405003134,0,0,0
33013405003135,2,10,0
33013405003136,0,1,0
33013405003137,0,0,0
33013405003138,0,0,0
33013405003139,0,0,0
33013405003140,0,0,0
33013405003141,0,0,0
33013405003142,2,2,0
33013405003143,1,3,1
33013405003144,0,0,0
33013405003145,0,0,0
33013405003146,4,6,0
33013405004000,0,0,0
33013405004001,1,23,9
33013405004002,0,8,4
33013405004003,3,19,4
33013405004004,0,6,7
33013405004005,0,0,0
33013405004006,2,5,0
33013405004007,1,4,3
33013405004008,0,0,0
33013405004009,0,0,0
33013405004010,0,8,7
33013405004011,4,5,6
33013405004012,0,0,0
33013405004013,2,7,7
33013405004014,0,29,11
33013405004015,0,0,0
33013405004016,9,24,9
33013405004017,0,0,0
33013405004018,3,17,6
33013405004019,4,3,2
33013405004020,0,0,0
33013405004021,0,0,0
33013405004022,0,3,0
33013405004023,3,4,0
33013405004024,2,9,3
33013405004025,0,0,0
33013405004026,0,0,0
33013405004027,0,1,2
33013405004028,0,0,0
33013405004029,6,47,11
33013405004030,0,0,0
33013405004031,4,7,1
33013405004032,0,0,0
33013405004033,0,0,0
33013405004034,3,5,0
33013405004035,0,0,0
33013405004036,0,0,0
33013405004037,0,0,1
33013405004038,0,0,0
33013405004039,0,0,0
33013405004040,0,0,0
33013405004041,0,0,0
33013405004042,0,0,0
33013405004043,0,0,0
33013405004044,0,0,0
33013405004045,0,0,0
33013405004046,0,0,0
33013405004047,0,2,0
33013405004048,0,0,0
33013405004049,0,0,0
33013405004050,0,2,0
33013405004051,0,0,0
33013405004052,0,0,0
33013405004053,0,0,0
33013405004054,9,12,2
33013405004055,0,0,0
33013405004056,0,2,0
33013405004057,0,0,0
33013405004058,4,2,0
33013405004059,15,72,24
33013405004060,0,0,0
33013405004061,0,0,0
33013405004062,0,0,0
33013405004063,2,2,0
33013405004064,0,0,0
33013405004065,5,8,0
33013405004066,0,1,3
33013405004067,0,0,0
33013405004068,0,0,0
33013405004069,0,2,3
33013405004070,6,38,12
33013405004071,0,3,1
33013405004072,1,8,5
33013405004073,0,0,0
33013405004074,0,0,0
33013405004075,0,0,0
33013405004076,0,6,0
33013405004077,17,60,11
33013405004078,4,7,1
33013405004079,0,0,0
33013405004080,11,33,4
33013405004081,10,25,16
33013405004082,10,13,9
33013405004083,2,3,2
33013405004084,13,31,8
33013405004085,0,0,3
33013405004086,0,1,1
33013405004087,28,68,12
33013405004088,11,13,0
33013405004089,3,14,0
33013405004090,0,0,0
33013405004091,0,0,0
33013405004092,2,7,1
33013405004093,2,3,5
33013405004094,0,0,0
33013405004095,0,3,0
33013405004096,0,3,0
33013405004097,0,0,0
33013410001000,2,3,3
33013410001001,0,0,0
33013410001002,0,0,0
33013410001003,8,10,1
33013410001004,0,5,3
33013410001005,0,0,0
33013410001006,7,12,4
33013410001007,9,18,6
33013410001008,0,1,0
33013410001009,0,0,0
33013410001010,13,41,31
33013410001011,0,2,2
33013410001012,0,0,0
33013410001013,2,5,2
33013410001014,0,0,0
33013410001015,0,0,0
33013410001016,0,3,6
33013410001017,7,5,1
33013410001018,0,0,0
33013410001019,0,0,0
33013410001020,3,11,31
33013410001021,9,21,17
33013410001022,4,5,0
33013410001023,7,22,14
33013410001024,5,7,2
33013410001025,0,1,1
33013410001026,3,4,0
33013410001027,0,2,2
33013410001028,1,6,3
33013410001029,0,1,2
33013410001030,7,18,8
33013410001031,0,3,2
33013410001032,1,13,15
33013410001033,0,1,1
33013410001034,2,6,1
33013410001035,5,15,7
33013410001036,5,10,8
33013410001037,12,30,15
33013410001038,0,0,0
33013410001039,1,15,6
33013410002000,12,42,28
33013410002001,1,2,1
33013410002002,9,30,13
33013410002003,44,91,52
33013410002004,6,39,44
33013410002005,0,2,1
33013410002006,0,0,44
33013410002007,7,18,4
33013410002008,0,0,2
33013410002009,5,14,10
33013410002010,1,12,0
33013410002011,2,14,9
33013410002012,0,3,2
33013410002013,3,7,9
33013410002014,2,26,7
33013410002015,2,14,11
33013410002016,12,35,15
33013410002017,4,860,4
33013410002018,1,20,11
33013410002019,0,0,0
33013410002020,3,11,3
33013410002021,2,6,3
33013410002022,15,24,27
33013410002023,0,3,17
33013410002024,0,0,4
33013410002025,1,4,4
33013410002026,6,14,20
33013410002027,0,0,0
33013410002028,0,0,0
33013410002029,0,0,0
33013410002030,28,47,17
33013410002031,8,8,2
33013410002032,0,0,0
33013410002033,11,43,32
33013410002034,4,3,0
33013410002035,0,2,0
33013410002036,0,0,0
33013410002037,0,0,0
33013410002038,11,17,6
33013410002039,0,0,0
33013410002040,0,3,4
33013410002041,0,0,0
33013410003000,2,2,4
33013410003001,14,62,187
33013410003002,0,0,0
33013410003003,1,2,2
33013410003004,0,0,0
33013410003005,0,7,11
33013410003006,0,0,0
33013410003007,0,0,0
33013410003008,1,5,7
33013410003009,4,15,8
33013410003010,0,0,0
33013410003011,3,6,18
33013410003012,42,97,109
33013410003013,5,3,3
33013410003014,0,0,14
33013410003015,0,1,0
33013410003016,0,0,0
33013410003017,2,7,86
33013410003018,0,0,0
33013410003019,0,0,0
33013410003020,10,34,6
33013410003021,2,4,3
33013410003022,10,15,6
33013410003023,0,0,0
33013410003024,0,0,0
33013410003025,0,0,0
33013410003026,0,0,0
33013410003027,2,5,0
33013410003028,0,0,0
33013410003029,0,0,0
33013410003030,0,0,0
33013410003031,0,0,0
33013410003032,0,0,0
33013410003033,0,0,0
33013410003034,0,6,4
33013410003035,1,31,27
33013410003036,0,1,0
33013410003037,0,0,0
33013410003038,0,0,0
33013410003039,0,2,1
33013410003040,0,0,0
33013410003041,0,0,0
33013410003042,13,32,11
33013410003043,2,9,7
33013410003044,3,9,12
33013410003045,11,27,23
33013410003046,0,0,0
33013410003047,0,0,0
33013410003048,12,26,19
33013410003049,5,18,13
33013410003050,0,0,0
33013410003051,12,31,9
33013410003052,0,0,0
33013410003053,0,1,0
33013410003054,18,33,18
33013410003055,0,0,0
33013410003056,26,55,43
33013410003057,0,0,0
33013410003058,5,15,7
33013410003059,0,6,8
33013410003060,0,0,0
33013410003061,0,0,0
33013410003062,5,15,5
33013410003063,4,2,0
33013410003064,11,19,8
33013410003065,0,0,0
33013410003066,3,9,0
33013410003067,0,0,2
33013410003068,0,0,0
33013410003069,0,0,0
33013410003070,0,0,0
33013410003071,0,0,0
33013410003072,0,0,0
33013410003073,0,0,0
33013410003074,0,0,0
33013410003075,0,0,0
33013410003076,12,23,8
33013410003077,0,0,1
33013410003078,1,4,4
33013410003079,0,0,0
33013410003080,10,43,24
33013410003081,3,22,9
33013410003082,2,11,5
33013410003083,0,0,0
33013410003084,0,0,0
33013410003085,0,0,0
33013410003086,0,0,0
33013410003087,3,8,7
33013410003088,8,21,11
33013410003089,2,8,2
33013410003090,0,0,0
33013410003091,0,0,0
33013410003092,0,0,0
33013410003093,0,0,0
33013410003094,0,0,0
33013410003095,0,0,0
33013410003096,0,0,0
33013410003097,0,0,0
33013410003098,0,0,0
33013415001000,0,0,0
33013415001001,0,0,0
33013415001002,0,0,0
33013415001003,0,0,0
33013415001004,4,17,0
33013415001005,3,34,8
33013415001006,0,0,0
33013415001007,10,27,1
33013415001008,0,0,0
33013415001009,1,2,0
33013415001010,18,29,1
33013415001011,0,0,0
33013415001012,0,0,0
33013415001013,0,0,0
33013415001014,0,0,0
33013415001015,0,0,0
33013415001016,0,0,0
33013415001017,0,0,0
33013415001018,52,113,22
33013415001019,4,8,2
33013415001020,0,0,0
33013415001021,2,6,2
33013415001022,9,51,9
33013415001023,0,0,0
33013415001024,0,0,3
33013415001025,9,21,0
33013415001026,14,22,4
33013415001027,3,17,0
33013415001028,1,2,1
33013415001029,2,2,0
33013415001030,16,40,4
33013415001031,9,41,14
33013415001032,0,2,0
33013415001033,7,11,0
33013415001034,0,0,0
33013415001035,0,0,0
33013415001036,1,5,0
33013415001037,9,28,3
33013415001038,1,6,4
33013415001039,0,4,0
33013415001040,0,1,1
33013415001041,0,3,0
33013415001042,0,0,0
33013415001043,0,0,0
33013415001044,0,0,0
33013415001045,0,4,2
33013415001046,0,4,0
33013415001047,0,0,0
33013415001048,3,7,0
33013415001049,4,18,2
33013415001050,0,0,0
33013415001051,7,7,4
33013415001052,0,0,0
33013415001053,0,0,0
33013415001054,0,1,2
33013415001055,1,4,1
33013415001056,2,2,0
33013415001057,0,0,0
33013415001058,1,4,0
33013415001059,0,0,0
33013415001060,0,12,2
33013415001061,0,0,0
33013415001062,0,0,0
33013415001063,7,17,0
33013415001064,2,5,3
33013415001065,14,41,7
33013415001066,13,39,5
33013415001067,0,0,0
33013415001068,3,7,2
33013415001069,2,11,0
33013415001070,8,22,0
33013415001071,0,0,0
33013415001072,0,7,1
33013415001073,0,0,0
33013415001074,6,16,0
33013415001075,0,0,0
33013415001076,0,0,0
33013415001077,0,0,0
33013415001078,0,0,0
33013415001079,0,0,0
33013415001080,2,3,0
33013415001081,1,1,0
33013415001082,0,0,0
33013415001083,0,2,2
33013415001084,0,0,0
33013415001085,0,0,0
33013415002000,6,18,0
33013415002001,0,4,3
33013415002002,0,0,0
33013415002003,7,15,1
33013415002004,0,0,0
33013415002005,0,4,3
33013415002006,0,0,0
33013415002007,0,0,0
33013415002008,0,0,0
33013415002009,0,0,1
33013415002010,1,21,0
33013415002011,0,0,0
33013415002012,0,0,0
33013415002013,0,0,0
33013415002014,0,0,0
33013415002015,20,66,14
33013415002016,0,0,0
33013415002017,3,13,5
33013415002018,0,0,0
33013415002019,0,0,0
33013415002020,0,4,0
33013415002021,0,0,2
33013415002022,0,0,0
33013415002023,0,0,0
33013415002024,25,77,19
33013415002025,0,0,0
33013415002026,0,2,0
33013415002027,0,0,0
33013415002028,0,0,0
33013415002029,5,4,4
33013415002030,0,0,0
33013415002031,0,0,0
33013415002032,0,2,0
33013415002033,0,0,0
33013415002034,0,0,0
33013415002035,0,0,0
33013415002036,0,0,0
33013415002037,0,0,0
33013415002038,3,4,0
33013415002039,22,51,1
33013415002040,0,0,0
33013415002041,0,0,0
33013415002042,0,0,0
33013415002043,5,8,1
33013415002044,2,13,3
33013415002045,9,19,0
33013415002046,8,22,2
33013415002047,0,1,0
33013415002048,0,0,0
33013415002049,0,0,0
33013415002050,0,13,2
33013415002051,2,3,0
33013415002052,0,0,0
33013415002053,0,5,0
33013415002054,0,1,1
33013415002055,18,54,7
33013415002056,0,0,0
33013415002057,0,0,0
33013415002058,0,0,0
33013415002059,0,2,0
33013415002060,0,0,0
33013415002061,0,0,0
33013415002062,13,59,14
33013415002063,0,3,1
33013415002064,3,3,0
33013415002065,0,0,0
33013415002066,0,0,0
33013415002067,0,2,0
33013415002068,0,6,0
33013415002069,0,0,0
33013415002070,19,50,16
33013415002071,9,17,6
33013415002072,0,2,0
33013415002073,0,0,0
33013415002074,0,2,2
33013415002075,0,0,0
33013415002076,0,0,0
33013415002077,4,4,0
33013415002078,1,11,1
33013415002079,2,25,7
33013415002080,0,1,0
33013415002081,3,11,3
33013415002082,0,10,1
33013415002083,0,0,0
33013415002084,0,0,0
33013415002085,3,14,0
33013415002086,3,10,4
33013415002087,0,0,0
33013415002088,0,0,0
33013415002089,0,0,0
33013415002090,6,6,1
33013415002091,17,52,19
33013415002092,0,0,0
33013415002093,0,0,0
33013415002094,0,2,0
33013415002095,4,7,2
33013415002096,5,9,0
33013415002097,0,3,1
33013415002098,0,0,0
33013415002099,0,0,0
33013415002100,0,0,0
33013415002101,0,0,0
33013415002102,0,8,1
33013415002103,0,2,0
33013415002104,0,0,0
33013415002105,3,15,2
33013415002106,0,1,1
33013415002107,0,3,0
33013415002108,0,7,5
33013415002109,0,0,0
33013415002110,1,2,0
33013415002111,0,0,0
33013415002112,0,3,0
33013415002113,0,0,0
33013415002114,0,0,0
33013415002115,0,0,0
33013415002116,0,0,0
33013415002117,0,0,0
33013415002118,0,0,0
33013415003000,1,14,3
33013415003001,2,2,2
33013415003002,0,2,2
33013415003003,0,0,0
33013415003004,2,13,1
33013415003005,0,0,0
33013415003006,0,0,0
33013415003007,0,0,0
33013415003008,0,1,1
33013415003009,3,9,0
33013415003010,0,0,0
33013415003011,1,3,0
33013415003012,0,0,0
33013415003013,0,0,0
33013415003014,0,0,0
33013415003015,0,0,0
33013415003016,0,0,0
33013415003017,6,11,0
33013415003018,0,0,0
33013415003019,0,2,0
33013415003020,0,0,0
33013415003021,0,0,0
33013415003022,0,6,1
33013415003023,5,8,2
33013415003024,0,0,0
33013415003025,0,6,0
33013415003026,0,0,0
33013415003027,1,2,0
33013415003028,2,13,0
33013415003029,26,61,23
33013415003030,0,1,3
33013415003031,3,2,0
33013415003032,2,6,1
33013415003033,0,0,0
33013415003034,0,1,0
33013415003035,8,37,12
33013415003036,0,0,0
33013415003037,6,23,18
33013415003038,0,0,0
33013415003039,1,8,2
33013415003040,0,0,0
33013415003041,1,11,0
33013415003042,0,2,0
33013415003043,0,0,0
33013415003044,0,0,0
33013415003045,4,21,6
33013415003046,0,1,0
33013415003047,0,0,0
33013415003048,0,0,0
33013415003049,13,19,5
33013415003050,4,11,7
33013415003051,1,9,0
33013415003052,5,20,0
33013415003053,4,15,10
33013415003054,0,0,0
33013415003055,20,82,15
33013415003056,3,5,2
33013415003057,0,2,0
33013415003058,13,29,8
33013415003059,4,5,0
33013415003060,6,14,2
33013415003061,0,3,3
33013415003062,16,41,3
33013415003063,3,6,0
33013415003064,0,0,0
33013415003065,7,18,2
33013415003066,0,3,6
33013415003067,2,16,4
33013415003068,0,2,1
33013415003069,6,19,8
33013415003070,6,18,2
33013415003071,0,0,0
33013415003072,3,4,1
33013415003073,2,4,0
33013415003074,3,7,1
33013415003075,2,8,1
33013415003076,0,0,0
33013415003077,9,26,4
33013415003078,0,0,0
33013415003079,3,5,0
33013415003080,5,5,3
33013415003081,1,6,3
33013415003082,2,2,0
33013415003083,0,0,0
33013415003084,29,76,14
33013415003085,12,24,0
33013415003086,0,1,3
33013415003087,0,0,0
33013415003088,1,4,1
33013415003089,1,11,6
33013415003090,0,0,0
33013415003091,2,2,1
33013415003092,0,0,0
33013415003093,0,0,0
33013415003094,5,12,1
33013415003095,2,9,9
33013415003096,0,0,0
33013415003097,3,16,12
33013415003098,0,0,0
33013415003099,2,4,0
33013415003100,0,2,4
33013415003101,0,0,0
33013415003102,5,17,2
33013415003103,1,4,0
33013415003104,0,1,0
33013415003105,0,0,0
33013415003106,0,0,0
33013415003107,0,0,3
33013415003108,0,1,0
33013425001000,8,11,6
33013425001001,13,43,5
33013425001002,0,3,0
33013425001003,0,2,3
33013425001004,11,19,4
33013425001005,0,0,0
33013425001006,0,2,0
33013425001007,8,16,2
33013425001008,4,10,3
33013425001009,0,0,0
33013425001010,0,3,1
33013425001011,0,2,0
33013425001012,0,0,0
33013425001013,2,13,0
33013425001014,0,0,0
33013425001015,0,0,0
33013425001016,0,5,2
33013425001017,3,12,1
33013425001018,0,2,1
33013425001019,110,159,27
33013425001020,0,0,0
33013425001021,0,8,1
33013425001022,4,17,3
33013425001023,0,0,0
33013425001024,0,0,0
33013425001025,0,0,0
33013425001026,7,10,7
33013425001027,0,0,0
33013425001028,0,1,0
33013425001029,3,4,0
33013425001030,0,2,2
33013425001031,11,28,3
33013425001032,0,0,0
33013425001033,0,0,0
33013425001034,0,0,0
33013425001035,0,0,0
33013425001036,12,26,6
33013425001037,0,0,0
33013425001038,0,0,0
33013425001039,0,0,0
33013425001040,0,0,0
33013425001041,7,12,3
33013425001042,0,8,6
33013425001043,7,17,6
33013425001044,0,0,0
33013425001045,2,11,5
33013425001046,0,0,0
33013425001047,0,0,0
33013425001048,2,8,3
33013425001049,1,12,3
33013425001050,0,0,1
33013425001051,0,0,0
33013425001052,2,2,0
33013425001053,0,0,2
33013425001054,0,0,0
33013425001055,0,0,0
33013425001056,0,8,4
33013425001057,0,0,0
33013425001058,0,0,0
33013425001059,0,0,0
33013425001060,4,9,8
33013425001061,0,0,0
33013425001062,0,0,0
33013425001063,0,0,0
33013425001064,1,1,0
33013425001065,0,0,0
33013425001066,0,0,0
33013425001067,0,0,0
33013425001068,0,0,0
33013425002000,6,17,1
33013425002001,0,0,0
33013425002002,0,0,0
33013425002003,0,0,0
33013425002004,0,0,0
33013425002005,0,1,0
33013425002006,2,11,3
33013425002007,0,4,0
33013425002008,0,0,1
33013425002009,0,0,0
33013425002010,10,9,1
33013425002011,0,0,0
33013425002012,1,4,1
33013425002013,0,0,0
33013425002014,0,0,0
33013425002015,0,0,0
33013425002016,3,15,10
33013425002017,0,0,0
33013425002018,0,0,0
33013425002019,6,12,10
33013425002020,8,28,16
33013425002021,7,24,8
33013425002022,0,0,3
33013425002023,10,27,6
33013425002024,0,2,0
33013425002025,2,5,0
33013425002026,7,12,3
33013425002027,0,0,0
33013425002028,0,0,0
33013425002029,0,2,0
33013425002030,8,11,1
33013425002031,9,25,2
33013425002032,6,13,1
33013425002033,4,15,2
33013425002034,14,27,5
33013425002035,7,26,12
33013425002036,8,8,2
33013425002037,3,8,2
33013425002038,5,22,9
33013425002039,4,18,3
33013425002040,10,24,6
33013425002041,6,18,5
33013425002042,9,18,1
33013425002043,12,44,2
33013425002044,10,27,3
33013425002045,0,1,0
33013425002046,0,0,0
33013425002047,8,18,0
33013425002048,11,34,10
33013425002049,2,3,0
33013425002050,0,2,1
33013425002051,6,17,1
33013425002052,3,11,0
33013425002053,2,1,0
33013425002054,4,16,4
33013425002055,0,0,0
33013425002056,7,17,1
33013425002057,0,0,0
33013425002058,2,9,6
33013425002059,0,0,1
33013425002060,15,33,6
33013425002061,2,6,1
33013425002062,0,0,0
33013425002063,0,0,0
33013425002064,0,6,0
33013425002065,3,10,1
33013425002066,0,0,0
33013425002067,0,0,0
33013425002068,0,8,1
33013425002069,0,14,5
33013425002070,5,16,1
33013425002071,2,2,0
33013425002072,1,6,0
33013425002073,3,7,3
33013425002074,4,5,0
33013425002075,7,11,2
33013425002076,4,2,2
33013425002077,0,0,0
33013425002078,0,3,0
33013425002079,0,0,2
33013425002080,14,34,11
33013425002081,10,15,4
33013425002082,0,0,0
33013425002083,2,4,0
33013425002084,0,1,0
33013425002085,10,36,4
33013425002086,0,2,1
33013425002087,0,1,1
33013425002088,0,2,0
33013425002089,0,0,0
33013425002090,2,4,0
33013425002091,2,1,0
33013425002092,0,2,0
33013425002093,0,0,0
33013425002094,4,20,2
33013425002095,0,0,0
33013425002096,4,9,0
33013425002097,0,0,0
33013425002098,0,0,2
33013425002099,9,15,2
33013425002100,7,17,4
33013425002101,0,0,0
33013425002102,0,0,0
33013425002103,2,6,1
33013425002104,0,0,0
33013425002105,6,8,0
33013425002106,0,0,0
33013425002107,7,13,1
33013425002108,5,22,4
33013425002109,4,12,0
33013425002110,0,0,0
33013425002111,1,5,0
